feedback_id,customer_name,feedback,date,product,clean_feedback
4028,Arun,Great service and fast delivery,2025-01-08,Mobile,greatserviceandfastdelivery
4029,Arun,Customer support did not respond,2025-02-28,E-commerce,customersupportdidnotrespond
4030,Divya,Support team was very helpful,2025-10-11,Headphones,supportteamwasveryhelpful
4031,Karthik,Great service and fast delivery,2025-02-02,Mobile,greatserviceandfastdelivery
4032,Suresh,Excellent quality and very satisfied,2025-08-09,Headphones,excellentqualityandverysatisfied
4033,Karthik,Customer support did not respond,2025-06-07,Internet Service,customersupportdidnotrespond
4034,Divya,Support team was very helpful,2025-06-01,Mobile,supportteamwasveryhelpful
4035,Manoj,"Amazing experience, highly recommend",2025-10-25,Smart Watch,amazingexperiencehighlyrecommend
4036,Priya,Poor quality and waste of money,2025-06-23,Internet Service,poorqualityandwasteofmoney
4037,Karthik,"Amazing experience, highly recommend",2025-07-03,Laptop,amazingexperiencehighlyrecommend
4038,Suresh,Very bad experience and disappointed,2025-05-27,E-commerce,verybadexperienceanddisappointed
4039,Sneha,Worst product ever,2025-05-01,Internet Service,worstproductever
4040,Arun,Okay for the price,2025-12-27,Internet Service,okayfortheprice
4041,Rahul,Poor quality and waste of money,2025-08-14,Smart Watch,poorqualityandwasteofmoney
4042,Karthik,Delivery was too late,2025-12-18,Headphones,deliverywastoolate
4043,Priya,Decent product,2025-10-26,Smart Watch,decentproduct
4044,Suresh,Poor quality and waste of money,2025-08-12,Mobile,poorqualityandwasteofmoney
4045,Divya,Worst product ever,2025-11-15,Mobile,worstproductever
4046,Sneha,Excellent quality and very satisfied,2025-04-17,Laptop,excellentqualityandverysatisfied
4047,Priya,Acceptable performance,2025-05-14,Mobile App,acceptableperformance
4048,Divya,Excellent quality and very satisfied,2025-01-05,Smart Watch,excellentqualityandverysatisfied
4049,Karthik,Delivery was too late,2025-07-09,Laptop,deliverywastoolate
4050,Pooja,Worst product ever,2025-03-10,Banking App,worstproductever
4051,Suresh,Very bad experience and disappointed,2025-11-29,Laptop,verybadexperienceanddisappointed
4052,Divya,Customer support did not respond,2025-08-30,Laptop,customersupportdidnotrespond
4053,Arun,Average experience,2025-11-23,Mobile,averageexperience
4054,Rahul,Very happy with the product,2025-12-18,Laptop,veryhappywiththeproduct
4055,Rahul,Support team was very helpful,2025-07-05,Mobile App,supportteamwasveryhelpful
4056,Suresh,Nothing special,2025-10-05,Mobile,nothingspecial
4057,Karthik,Worst product ever,2025-07-23,Laptop,worstproductever
4058,Manoj,Very happy with the product,2025-10-11,Smart Watch,veryhappywiththeproduct
4059,Anitha,Average experience,2025-04-10,Banking App,averageexperience
4060,Karthik,Poor quality and waste of money,2025-11-16,Laptop,poorqualityandwasteofmoney
4061,Divya,Average experience,2025-03-25,Smart Watch,averageexperience
4062,Sneha,Very bad experience and disappointed,2025-05-31,Laptop,verybadexperienceanddisappointed
4063,Pooja,Great service and fast delivery,2025-02-07,Banking App,greatserviceandfastdelivery
4064,Suresh,Customer support did not respond,2025-10-21,Laptop,customersupportdidnotrespond
4065,Manoj,Worst product ever,2025-07-24,Internet Service,worstproductever
4066,Manoj,Average experience,2025-10-17,E-commerce,averageexperience
4067,Suresh,Support team was very helpful,2025-10-24,E-commerce,supportteamwasveryhelpful
4068,Sneha,Worst product ever,2025-11-28,Mobile,worstproductever
4069,Sneha,Very happy with the product,2025-07-27,Mobile,veryhappywiththeproduct
4070,Karthik,Average experience,2025-03-16,E-commerce,averageexperience
4071,Anitha,Customer support did not respond,2025-12-29,Headphones,customersupportdidnotrespond
4072,Divya,Support team was very helpful,2025-07-21,Banking App,supportteamwasveryhelpful
4073,Divya,"Amazing experience, highly recommend",2025-08-10,Smart Watch,amazingexperiencehighlyrecommend
4074,Manoj,Support team was very helpful,2025-07-09,Smart Watch,supportteamwasveryhelpful
4075,Sneha,Very happy with the product,2025-06-14,Mobile,veryhappywiththeproduct
4076,Anitha,Delivery was too late,2025-05-14,Internet Service,deliverywastoolate
4077,Manoj,Worst product ever,2025-10-15,Smart Watch,worstproductever
4078,Divya,Average experience,2025-07-07,Laptop,averageexperience
4079,Manoj,Worst product ever,2025-01-12,Banking App,worstproductever
4080,Anitha,Very happy with the product,2025-01-06,Mobile,veryhappywiththeproduct
4081,Manoj,Average experience,2025-06-15,E-commerce,averageexperience
4082,Arun,Delivery was too late,2025-07-09,Smart Watch,deliverywastoolate
4083,Divya,Support team was very helpful,2025-10-18,Smart Watch,supportteamwasveryhelpful
4084,Pooja,Decent product,2025-05-14,Mobile App,decentproduct
4085,Suresh,Support team was very helpful,2025-05-01,Laptop,supportteamwasveryhelpful
4086,Karthik,Great service and fast delivery,2025-03-05,E-commerce,greatserviceandfastdelivery
4087,Rahul,Great service and fast delivery,2025-09-02,E-commerce,greatserviceandfastdelivery
4088,Karthik,Poor quality and waste of money,2025-01-07,E-commerce,poorqualityandwasteofmoney
4089,Manoj,Excellent quality and very satisfied,2025-12-27,Internet Service,excellentqualityandverysatisfied
4090,Suresh,"Amazing experience, highly recommend",2025-10-26,Laptop,amazingexperiencehighlyrecommend
4091,Divya,Customer support did not respond,2025-10-10,Smart Watch,customersupportdidnotrespond
4092,Arun,Okay for the price,2025-12-29,E-commerce,okayfortheprice
4093,Karthik,Nothing special,2025-05-27,Smart Watch,nothingspecial
4094,Suresh,Poor quality and waste of money,2025-04-24,Smart Watch,poorqualityandwasteofmoney
4095,Karthik,Excellent quality and very satisfied,2025-10-28,Mobile,excellentqualityandverysatisfied
4096,Suresh,Okay for the price,2025-08-17,Banking App,okayfortheprice
4097,Arun,"Amazing experience, highly recommend",2025-11-11,E-commerce,amazingexperiencehighlyrecommend
4098,Anitha,Very bad experience and disappointed,2025-07-20,Laptop,verybadexperienceanddisappointed
4099,Divya,Very happy with the product,2025-08-25,Laptop,veryhappywiththeproduct
4100,Priya,Poor quality and waste of money,2025-07-29,E-commerce,poorqualityandwasteofmoney
4101,Sneha,Great service and fast delivery,2025-08-15,Mobile,greatserviceandfastdelivery
4102,Divya,Decent product,2025-04-13,Internet Service,decentproduct
4103,Arun,Okay for the price,2025-08-07,Mobile App,okayfortheprice
4104,Pooja,Very bad experience and disappointed,2025-08-15,E-commerce,verybadexperienceanddisappointed
4105,Karthik,Delivery was too late,2025-11-16,Internet Service,deliverywastoolate
4106,Arun,Worst product ever,2025-05-20,Headphones,worstproductever
4107,Pooja,Worst product ever,2025-11-21,Headphones,worstproductever
4108,Divya,Average experience,2025-07-03,Mobile,averageexperience
4109,Karthik,Worst product ever,2025-10-30,Headphones,worstproductever
4110,Pooja,Worst product ever,2025-06-24,Mobile,worstproductever
4111,Arun,Acceptable performance,2025-03-26,Internet Service,acceptableperformance
4112,Divya,Great service and fast delivery,2025-04-22,Smart Watch,greatserviceandfastdelivery
4113,Anitha,Decent product,2025-12-08,Mobile,decentproduct
4114,Sneha,Acceptable performance,2025-08-23,Headphones,acceptableperformance
4115,Karthik,Decent product,2025-10-19,Mobile App,decentproduct
4116,Manoj,Very bad experience and disappointed,2025-04-12,Mobile App,verybadexperienceanddisappointed
4117,Rahul,Average experience,2025-10-27,Headphones,averageexperience
4118,Suresh,Poor quality and waste of money,2025-05-14,Smart Watch,poorqualityandwasteofmoney
4119,Sneha,Nothing special,2025-06-05,Banking App,nothingspecial
4120,Arun,Support team was very helpful,2025-08-17,Mobile,supportteamwasveryhelpful
4121,Sneha,Very happy with the product,2025-04-11,Banking App,veryhappywiththeproduct
4122,Anitha,Great service and fast delivery,2025-11-12,Laptop,greatserviceandfastdelivery
4123,Pooja,Acceptable performance,2025-07-05,Mobile App,acceptableperformance
4124,Sneha,Support team was very helpful,2025-02-02,Laptop,supportteamwasveryhelpful
4125,Suresh,Decent product,2025-05-28,Headphones,decentproduct
4126,Karthik,Very bad experience and disappointed,2025-09-16,Headphones,verybadexperienceanddisappointed
4127,Sneha,Excellent quality and very satisfied,2025-05-12,Smart Watch,excellentqualityandverysatisfied
4128,Sneha,Very happy with the product,2025-05-13,Headphones,veryhappywiththeproduct
4129,Divya,Very bad experience and disappointed,2025-09-23,E-commerce,verybadexperienceanddisappointed
4130,Suresh,Nothing special,2025-10-19,Smart Watch,nothingspecial
4131,Sneha,Nothing special,2025-07-14,E-commerce,nothingspecial
4132,Rahul,Nothing special,2025-07-16,Smart Watch,nothingspecial
4133,Sneha,Poor quality and waste of money,2025-08-01,Smart Watch,poorqualityandwasteofmoney
4134,Rahul,Worst product ever,2025-10-07,Laptop,worstproductever
4135,Divya,Very happy with the product,2025-05-01,Internet Service,veryhappywiththeproduct
4136,Karthik,Decent product,2025-01-04,Internet Service,decentproduct
4137,Suresh,Support team was very helpful,2025-12-17,Banking App,supportteamwasveryhelpful
4138,Suresh,Decent product,2025-04-20,Mobile,decentproduct
4139,Karthik,Excellent quality and very satisfied,2025-04-06,Headphones,excellentqualityandverysatisfied
4140,Priya,Very bad experience and disappointed,2025-12-01,Mobile App,verybadexperienceanddisappointed
4141,Anitha,Excellent quality and very satisfied,2025-09-11,Laptop,excellentqualityandverysatisfied
4142,Arun,Acceptable performance,2025-06-15,Mobile App,acceptableperformance
4143,Suresh,Very bad experience and disappointed,2025-12-29,Mobile App,verybadexperienceanddisappointed
4144,Karthik,Support team was very helpful,2025-06-19,Smart Watch,supportteamwasveryhelpful
4145,Arun,Acceptable performance,2025-05-17,Internet Service,acceptableperformance
4146,Suresh,Customer support did not respond,2025-05-15,Mobile App,customersupportdidnotrespond
4147,Divya,Very happy with the product,2025-12-10,Mobile,veryhappywiththeproduct
4148,Rahul,Decent product,2025-04-18,Laptop,decentproduct
4149,Karthik,Poor quality and waste of money,2025-06-13,Banking App,poorqualityandwasteofmoney
4150,Rahul,Average experience,2025-06-24,Internet Service,averageexperience
4151,Rahul,Okay for the price,2025-11-15,Smart Watch,okayfortheprice
4152,Karthik,Customer support did not respond,2025-06-17,Smart Watch,customersupportdidnotrespond
4153,Suresh,Okay for the price,2025-05-27,Mobile,okayfortheprice
4154,Pooja,Customer support did not respond,2025-10-13,Mobile App,customersupportdidnotrespond
4155,Karthik,Poor quality and waste of money,2025-06-01,Headphones,poorqualityandwasteofmoney
4156,Rahul,Great service and fast delivery,2025-09-29,Mobile App,greatserviceandfastdelivery
4157,Pooja,Acceptable performance,2025-09-15,Mobile,acceptableperformance
4158,Pooja,Okay for the price,2025-03-03,Laptop,okayfortheprice
4159,Suresh,Okay for the price,2025-08-13,Mobile App,okayfortheprice
4160,Pooja,Customer support did not respond,2025-10-04,E-commerce,customersupportdidnotrespond
4161,Manoj,Customer support did not respond,2025-10-14,Mobile,customersupportdidnotrespond
4162,Suresh,Worst product ever,2025-05-30,Smart Watch,worstproductever
4163,Rahul,Support team was very helpful,2025-01-12,Smart Watch,supportteamwasveryhelpful
4164,Arun,Nothing special,2025-11-16,Mobile,nothingspecial
4165,Suresh,Nothing special,2025-11-04,E-commerce,nothingspecial
4166,Pooja,Acceptable performance,2025-04-12,Banking App,acceptableperformance
4167,Sneha,Delivery was too late,2025-01-22,E-commerce,deliverywastoolate
4168,Rahul,Delivery was too late,2025-07-25,Mobile App,deliverywastoolate
4169,Sneha,Excellent quality and very satisfied,2025-06-18,Internet Service,excellentqualityandverysatisfied
4170,Pooja,Average experience,2025-02-01,Headphones,averageexperience
4171,Arun,Very happy with the product,2025-12-21,Mobile,veryhappywiththeproduct
4172,Arun,Very bad experience and disappointed,2025-02-26,Banking App,verybadexperienceanddisappointed
4173,Karthik,Nothing special,2025-05-12,Mobile,nothingspecial
4174,Rahul,Very bad experience and disappointed,2025-10-11,E-commerce,verybadexperienceanddisappointed
4175,Sneha,Okay for the price,2025-01-06,Banking App,okayfortheprice
4176,Pooja,Great service and fast delivery,2025-08-21,E-commerce,greatserviceandfastdelivery
4177,Manoj,Okay for the price,2025-06-23,Internet Service,okayfortheprice
4178,Karthik,Delivery was too late,2025-02-02,Banking App,deliverywastoolate
4179,Divya,Acceptable performance,2025-07-11,Smart Watch,acceptableperformance
4180,Anitha,Okay for the price,2025-04-03,E-commerce,okayfortheprice
4181,Arun,Excellent quality and very satisfied,2025-05-15,Headphones,excellentqualityandverysatisfied
4182,Suresh,Poor quality and waste of money,2025-01-14,E-commerce,poorqualityandwasteofmoney
4183,Rahul,Very bad experience and disappointed,2025-06-29,Smart Watch,verybadexperienceanddisappointed
4184,Divya,Poor quality and waste of money,2025-02-05,Laptop,poorqualityandwasteofmoney
4185,Manoj,Decent product,2025-09-17,Headphones,decentproduct
4186,Suresh,Average experience,2025-09-13,Internet Service,averageexperience
4187,Anitha,Very bad experience and disappointed,2025-07-06,Smart Watch,verybadexperienceanddisappointed
4188,Anitha,Nothing special,2025-04-28,Mobile,nothingspecial
4189,Pooja,Very bad experience and disappointed,2025-06-18,E-commerce,verybadexperienceanddisappointed
4190,Arun,Excellent quality and very satisfied,2025-10-20,Mobile,excellentqualityandverysatisfied
4191,Arun,Delivery was too late,2025-08-26,Smart Watch,deliverywastoolate
4192,Pooja,Poor quality and waste of money,2025-11-12,E-commerce,poorqualityandwasteofmoney
4193,Arun,Support team was very helpful,2025-01-26,Mobile App,supportteamwasveryhelpful
4194,Anitha,Support team was very helpful,2025-10-10,Laptop,supportteamwasveryhelpful
4195,Pooja,Poor quality and waste of money,2025-09-03,Banking App,poorqualityandwasteofmoney
4196,Karthik,Excellent quality and very satisfied,2025-11-13,Mobile,excellentqualityandverysatisfied
4197,Sneha,Customer support did not respond,2025-02-16,Mobile,customersupportdidnotrespond
4198,Sneha,Excellent quality and very satisfied,2025-04-23,Banking App,excellentqualityandverysatisfied
4199,Anitha,Decent product,2025-02-22,Laptop,decentproduct
4200,Manoj,Nothing special,2025-03-28,Mobile App,nothingspecial
4201,Manoj,Customer support did not respond,2025-11-01,Internet Service,customersupportdidnotrespond
4202,Rahul,Acceptable performance,2025-04-24,Internet Service,acceptableperformance
4203,Manoj,Delivery was too late,2025-06-03,Laptop,deliverywastoolate
4204,Manoj,Poor quality and waste of money,2025-01-13,Laptop,poorqualityandwasteofmoney
4205,Anitha,Great service and fast delivery,2025-01-24,Banking App,greatserviceandfastdelivery
4206,Divya,Acceptable performance,2025-03-05,Smart Watch,acceptableperformance
4207,Suresh,Worst product ever,2025-08-07,Headphones,worstproductever
4208,Sneha,Delivery was too late,2025-02-03,Banking App,deliverywastoolate
4209,Arun,Very bad experience and disappointed,2025-04-28,Headphones,verybadexperienceanddisappointed
